ordernumber,orderdate,status,productcode,productline,quantityordered,priceeach,total_price,sales,tva_estime,country,dealsize,month
10262,2004-06-24,Cancelled,S18_3029,Ships,32,84.3,2697.6,2697.6,0.0,Spain,Small,6
10273,2004-07-21,Shipped,S18_3029,Ships,34,98.06,3334.04,3334.04,0.0,Belgium,Medium,7
10283,2004-08-20,Shipped,S18_3029,Ships,21,98.06,2059.26,2059.26,0.0,Canada,Small,8
10296,2004-09-15,Shipped,S18_3029,Ships,21,96.34,2023.14,2023.14,0.0,Germany,Small,9
10307,2004-10-14,Shipped,S18_3029,Ships,31,83.44,2586.64,2586.64,0.0,USA,Small,10
10316,2004-11-01,Shipped,S18_3029,Ships,21,94.62,1987.02,1987.02,0.0,UK,Small,11
10327,2004-11-10,Resolved,S18_3029,Ships,25,45.86,1146.5,1146.5,0.0,Denmark,Small,11
10338,2004-11-22,Shipped,S18_3029,Ships,28,82.58,2312.24,2312.24,0.0,Belgium,Small,11
10350,2004-12-02,Shipped,S18_3029,Ships,43,64.97,2793.71,2793.71,0.0,Spain,Small,12
10373,2005-01-31,Shipped,S18_3029,Ships,22,86.74,1908.28,1908.28,0.0,Finland,Small,1
10386,2005-03-01,Resolved,S18_3029,Ships,37,93.01,3441.3700000000003,3441.37,0.0,Spain,Medium,3
10398,2005-03-30,Shipped,S18_3029,Ships,28,72.26,2023.2800000000002,2023.28,0.0,France,Small,3
10400,2005-04-01,Shipped,S18_3029,Ships,30,74.84,2245.2000000000003,2245.2,0.0,USA,Small,4
10414,2005-05-06,On Hold,S18_3029,Ships,44,73.98,3255.1200000000003,3255.12,0.0,USA,Medium,5
10103,2003-01-29,Shipped,S18_3136,Vintage Cars,25,100.0,2500.0,2539.5,39.5,Norway,Small,1
10111,2003-03-25,Shipped,S18_3136,Vintage Cars,43,100.0,4300.0,4818.15,518.15,USA,Medium,3
10126,2003-05-28,Shipped,S18_3136,Vintage Cars,30,97.39,2921.7,2921.7,0.0,Spain,Small,5
10139,2003-07-16,Shipped,S18_3136,Vintage Cars,20,90.06,1801.2,1801.2,0.0,Australia,Small,7
10150,2003-09-19,Shipped,S18_3136,Vintage Cars,26,100.0,2600.0,2804.36,204.36,Singapore,Small,9
10163,2003-10-20,Shipped,S18_3136,Vintage Cars,40,100.0,4000.0,4900.8,900.8,USA,Medium,10
10173,2003-11-05,Shipped,S18_3136,Vintage Cars,31,89.01,2759.31,2759.31,0.0,Italy,Small,11
10183,2003-11-13,Shipped,S18_3136,Vintage Cars,22,100.0,2200.0,2488.2,288.2,USA,Small,11
10193,2003-11-21,Shipped,S18_3136,Vintage Cars,23,100.0,2300.0,2769.89,469.89,Australia,Small,11
10206,2003-12-05,Shipped,S18_3136,Vintage Cars,30,100.0,3000.0,3581.4,581.4,Canada,Medium,12
10215,2004-01-29,Shipped,S18_3136,Vintage Cars,49,100.0,4900.0,5285.14,385.14,USA,Medium,1
10228,2004-03-10,Shipped,S18_3136,Vintage Cars,31,100.0,3100.0,3181.53,81.53,USA,Medium,3
10244,2004-04-29,Shipped,S18_3136,Vintage Cars,29,100.0,2900.0,3340.51,440.51,Spain,Medium,4
10257,2004-06-14,Shipped,S18_3136,Vintage Cars,37,84.82,3138.3399999999997,3138.34,0.0,USA,Medium,6
10270,2004-07-19,Shipped,S18_3136,Vintage Cars,38,100.0,3800.0,4775.08,975.08,Australia,Medium,7
10280,2004-08-17,Shipped,S18_3136,Vintage Cars,29,100.0,2900.0,3006.43,106.43,Italy,Medium,8
10291,2004-09-08,Shipped,S18_3136,Vintage Cars,23,100.0,2300.0,2866.26,566.26,Sweden,Small,9
10304,2004-10-11,Shipped,S18_3136,Vintage Cars,26,85.87,2232.62,2232.62,0.0,France,Small,10
10312,2004-10-21,Shipped,S18_3136,Vintage Cars,38,100.0,3800.0,4457.02,657.02,USA,Medium,10
10322,2004-11-04,Shipped,S18_3136,Vintage Cars,48,47.04,2257.92,2257.92,0.0,USA,Small,11
10332,2004-11-17,Shipped,S18_3136,Vintage Cars,40,39.8,1592.0,1592.0,0.0,UK,Small,11
10347,2004-11-29,Shipped,S18_3136,Vintage Cars,45,100.0,4500.0,4948.2,448.2,Australia,Medium,11
10357,2004-12-10,Shipped,S18_3136,Vintage Cars,44,100.0,4400.0,5160.76,760.76,USA,Medium,12
10369,2005-01-20,Shipped,S18_3136,Vintage Cars,21,94.22,1978.62,1978.62,0.0,USA,Small,1
10381,2005-02-17,Shipped,S18_3136,Vintage Cars,35,100.0,3500.0,4288.2,788.2,USA,Medium,2
10392,2005-03-10,Shipped,S18_3136,Vintage Cars,29,86.92,2520.68,2520.68,0.0,Austria,Small,3
10423,2005-05-30,In Process,S18_3136,Vintage Cars,21,84.82,1781.2199999999998,1781.22,0.0,Belgium,Small,5
10105,2003-02-11,Shipped,S18_3140,Vintage Cars,22,100.0,2200.0,3065.04,865.04,Denmark,Medium,2
10117,2003-04-16,Shipped,S18_3140,Vintage Cars,26,100.0,2600.0,3551.34,951.34,Singapore,Medium,4
10128,2003-06-06,Shipped,S18_3140,Vintage Cars,41,100.0,4100.0,5544.02,1444.02,Spain,Medium,6
10142,2003-08-08,Shipped,S18_3140,Vintage Cars,47,100.0,4700.0,6034.33,1334.33,USA,Medium,8
10153,2003-09-28,Shipped,S18_3140,Vintage Cars,31,100.0,3100.0,3641.57,541.57,Spain,Medium,9
10166,2003-10-21,Shipped,S18_3140,Vintage Cars,43,100.0,4300.0,6930.74,2630.74,USA,Medium,10
10177,2003-11-07,Shipped,S18_3140,Vintage Cars,23,100.0,2300.0,3675.63,1375.63,Spain,Medium,11
10185,2003-11-14,Shipped,S18_3140,Vintage Cars,28,100.0,2800.0,3442.04,642.04,USA,Medium,11
10196,2003-11-26,Shipped,S18_3140,Vintage Cars,49,100.0,4900.0,6893.81,1993.81,USA,Medium,11
10208,2004-01-02,Shipped,S18_3140,Vintage Cars,24,100.0,2400.0,2622.48,222.48,France,Small,1
10221,2004-02-18,Shipped,S18_3140,Vintage Cars,33,100.0,3300.0,4417.38,1117.38,Belgium,Medium,2
10232,2004-03-20,Shipped,S18_3140,Vintage Cars,22,100.0,2200.0,3606.02,1406.02,UK,Medium,3
10248,2004-05-07,Cancelled,S18_3140,Vintage Cars,32,100.0,3200.0,3802.56,602.56,USA,Medium,5
10273,2004-07-21,Shipped,S18_3140,Vintage Cars,40,100.0,4000.0,5026.4,1026.4,Belgium,Medium,7
10282,2004-08-20,Shipped,S18_3140,Vintage Cars,43,100.0,4300.0,6695.53,2395.53,USA,Medium,8
10293,2004-09-09,Shipped,S18_3140,Vintage Cars,24,100.0,2400.0,2819.28,419.28,Italy,Small,9
10306,2004-10-14,Shipped,S18_3140,Vintage Cars,32,100.0,3200.0,3759.04,559.04,UK,Medium,10
10314,2004-10-22,Shipped,S18_3140,Vintage Cars,20,100.0,2000.0,2731.8,731.8,Denmark,Small,10
10325,2004-11-05,Shipped,S18_3140,Vintage Cars,24,69.12,1658.88,1658.88,0.0,Norway,Small,11
10336,2004-11-20,Shipped,S18_3140,Vintage Cars,48,100.0,4800.0,5778.24,978.24,France,Medium,11
10350,2004-12-02,Shipped,S18_3140,Vintage Cars,44,100.0,4400.0,5191.12,791.12,Spain,Medium,12
10372,2005-01-26,Shipped,S18_3140,Vintage Cars,28,100.0,2800.0,3862.88,1062.88,Japan,Medium,1
10383,2005-02-22,Shipped,S18_3140,Vintage Cars,24,61.52,1476.48,1476.48,0.0,Spain,Small,2
10396,2005-03-23,Shipped,S18_3140,Vintage Cars,33,100.0,3300.0,5273.73,1973.73,USA,Medium,3
10414,2005-05-06,On Hold,S18_3140,Vintage Cars,41,100.0,4100.0,4872.03,772.03,USA,Medium,5
10104,2003-01-31,Shipped,S18_3232,Classic Cars,23,100.0,2300.0,4556.99,2256.99,Spain,Medium,1
10109,2003-03-10,Shipped,S18_3232,Classic Cars,46,100.0,4600.0,8257.0,3657.0,USA,Large,3
10114,2003-04-01,Shipped,S18_3232,Classic Cars,48,100.0,4800.0,8209.44,3409.44,France,Large,4
10122,2003-05-08,Shipped,S18_3232,Classic Cars,25,100.0,2500.0,3598.5,1098.5,France,Medium,5
10127,2003-06-03,Shipped,S18_3232,Classic Cars,22,100.0,2200.0,3837.24,1637.24,USA,Medium,6
10136,2003-07-04,Shipped,S18_3232,Classic Cars,41,100.0,4100.0,8331.61,4231.61,France,Large,7
10141,2003-08-01,Shipped,S18_3232,Classic Cars,34,100.0,3400.0,4836.5,1436.5,Finland,Medium,8
10148,2003-09-11,Shipped,S18_3232,Classic Cars,32,100.0,3200.0,5418.88,2218.88,Australia,Medium,9
10151,2003-09-21,Shipped,S18_3232,Classic Cars,21,100.0,2100.0,3734.01,1634.01,Finland,Medium,9
10160,2003-10-11,Shipped,S18_3232,Classic Cars,20,100.0,2000.0,3996.4,1996.4,USA,Medium,10
10165,2003-10-22,Shipped,S18_3232,Classic Cars,47,100.0,4700.0,8754.69,4054.69,Singapore,Large,10
10171,2003-11-05,Shipped,S18_3232,Classic Cars,39,100.0,3900.0,5481.45,1581.45,Canada,Medium,11
10175,2003-11-06,Shipped,S18_3232,Classic Cars,29,100.0,2900.0,4419.89,1519.89,UK,Medium,11
10181,2003-11-12,Shipped,S18_3232,Classic Cars,45,100.0,4500.0,6324.75,1824.75,Norway,Medium,11
10184,2003-11-14,Shipped,S18_3232,Classic Cars,28,100.0,2800.0,4409.72,1609.72,Spain,Medium,11
10192,2003-11-20,Shipped,S18_3232,Classic Cars,26,100.0,2600.0,3918.46,1318.46,USA,Medium,11
10195,2003-11-25,Shipped,S18_3232,Classic Cars,50,100.0,5000.0,7620.5,2620.5,USA,Large,11
10203,2003-12-02,Shipped,S18_3232,Classic Cars,48,100.0,4800.0,8291.04,3491.04,Spain,Large,12
10207,2003-12-09,Shipped,S18_3232,Classic Cars,25,100.0,2500.0,3937.25,1437.25,USA,Medium,12
10212,2004-01-16,Shipped,S18_3232,Classic Cars,40,100.0,4000.0,5554.4,1554.4,Spain,Medium,1
10225,2004-02-22,Shipped,S18_3232,Classic Cars,43,100.0,4300.0,6407.86,2107.86,Switzerland,Medium,2
10229,2004-03-11,Shipped,S18_3232,Classic Cars,22,100.0,2200.0,4172.52,1972.52,USA,Medium,3
10239,2004-04-12,Shipped,S18_3232,Classic Cars,47,100.0,4700.0,7083.37,2383.37,Finland,Large,4
10246,2004-05-05,Shipped,S18_3232,Classic Cars,36,100.0,3600.0,7132.68,3532.68,Spain,Large,5
10253,2004-06-01,Cancelled,S18_3232,Classic Cars,40,100.0,4000.0,6773.6,2773.6,UK,Medium,6
10259,2004-06-15,Shipped,S18_3232,Classic Cars,27,100.0,2700.0,3657.69,957.69,Singapore,Medium,6
10266,2004-07-06,Shipped,S18_3232,Classic Cars,29,100.0,2900.0,4812.55,1912.55,Italy,Medium,7
10271,2004-07-20,Shipped,S18_3232,Classic Cars,20,100.0,2000.0,3928.6,1928.6,USA,Medium,7
10278,2004-08-06,Shipped,S18_3232,Classic Cars,42,100.0,4200.0,6401.22,2201.22,USA,Medium,8
10281,2004-08-19,Shipped,S18_3232,Classic Cars,25,100.0,2500.0,4191.25,1691.25,USA,Medium,8
10287,2004-08-30,Shipped,S18_3232,Classic Cars,36,100.0,3600.0,5852.52,2252.52,Switzerland,Medium,8
10292,2004-09-08,Shipped,S18_3232,Classic Cars,21,100.0,2100.0,2844.87,744.87,USA,Small,9
10301,2003-10-05,Shipped,S18_3232,Classic Cars,23,100.0,2300.0,4011.66,1711.66,Norway,Medium,10
10305,2004-10-13,Shipped,S18_3232,Classic Cars,37,100.0,3700.0,7455.87,3755.87,USA,Large,10
10310,2004-10-16,Shipped,S18_3232,Classic Cars,48,100.0,4800.0,8940.96,4140.96,Germany,Large,10
10313,2004-10-22,Shipped,S18_3232,Classic Cars,25,100.0,2500.0,4572.25,2072.25,Canada,Medium,10
10321,2004-11-04,Shipped,S18_3232,Classic Cars,33,100.0,3300.0,5700.09,2400.09,USA,Medium,11
10324,2004-11-05,Shipped,S18_3232,Classic Cars,27,100.0,2700.0,3155.49,455.49,USA,Medium,11
10331,2004-11-17,Shipped,S18_3232,Classic Cars,27,100.0,2700.0,4170.69,1470.69,USA,Medium,11
10334,2004-11-19,On Hold,S18_3232,Classic Cars,20,100.0,2000.0,2878.8,878.8,Sweden,Small,11
10342,2004-11-24,Shipped,S18_3232,Classic Cars,30,100.0,3000.0,5029.5,2029.5,Australia,Medium,11
10349,2004-12-01,Shipped,S18_3232,Classic Cars,48,100.0,4800.0,7396.8,2596.8,USA,Large,12
10358,2004-12-10,Shipped,S18_3232,Classic Cars,32,93.49,2991.68,2991.68,0.0,Spain,Small,12
10366,2005-01-10,Shipped,S18_3232,Classic Cars,34,100.0,3400.0,6275.72,2875.72,Belgium,Medium,1
10370,2005-01-20,Shipped,S18_3232,Classic Cars,27,56.85,1534.95,1534.95,0.0,Australia,Small,1
10377,2005-02-09,Shipped,S18_3232,Classic Cars,39,100.0,3900.0,7264.53,3364.53,Finland,Large,2
10383,2005-02-22,Shipped,S18_3232,Classic Cars,47,100.0,4700.0,6869.05,2169.05,Spain,Medium,2
10394,2005-03-15,Shipped,S18_3232,Classic Cars,22,100.0,2200.0,3353.02,1153.02,Spain,Medium,3
10405,2005-04-14,Shipped,S18_3232,Classic Cars,55,100.0,5500.0,8289.05,2789.05,France,Large,4
10412,2005-05-03,Shipped,S18_3232,Classic Cars,60,100.0,6000.0,11887.8,5887.8,Spain,Large,5
10419,2005-05-17,Shipped,S18_3232,Classic Cars,35,100.0,3500.0,5926.9,2426.9,Austria,Medium,5
10425,2005-05-31,In Process,S18_3232,Classic Cars,28,100.0,2800.0,3793.16,993.16,France,Medium,5
10105,2003-02-11,Shipped,S18_3259,Trains,38,100.0,3800.0,4330.1,530.1,Denmark,Medium,2
10117,2003-04-16,Shipped,S18_3259,Trains,21,95.8,2011.8,2011.8,0.0,Singapore,Small,4
10128,2003-06-06,Shipped,S18_3259,Trains,41,100.0,4100.0,4837.18,737.18,Spain,Medium,6
10142,2003-08-08,Shipped,S18_3259,Trains,22,97.81,2151.82,2151.82,0.0,USA,Small,8
10153,2003-09-28,Shipped,S18_3259,Trains,29,88.74,2573.46,2573.46,0.0,Spain,Small,9
10165,2003-10-22,Shipped,S18_3259,Trains,50,100.0,5000.0,5344.5,344.5,Singapore,Medium,10
10177,2003-11-07,Shipped,S18_3259,Trains,29,100.0,2900.0,3070.52,170.52,Spain,Medium,11
10185,2003-11-14,Shipped,S18_3259,Trains,49,80.67,3952.83,3952.83,0.0,USA,Medium,11
10196,2003-11-26,Shipped,S18_3259,Trains,35,100.0,3500.0,3564.75,64.75,USA,Medium,11
10208,2004-01-02,Shipped,S18_3259,Trains,48,100.0,4800.0,5614.56,814.56,France,Medium,1
10221,2004-02-18,Shipped,S18_3259,Trains,23,80.67,1855.41,1855.41,0.0,Belgium,Small,2
10232,2004-03-20,Shipped,S18_3259,Trains,48,95.8,4598.4,4598.4,0.0,UK,Medium,3
10248,2004-05-07,Cancelled,S18_3259,Trains,42,100.0,4200.0,5082.42,882.42,USA,Medium,5
10273,2004-07-21,Shipped,S18_3259,Trains,47,100.0,4700.0,5450.59,750.59,Belgium,Medium,7
10282,2004-08-20,Shipped,S18_3259,Trains,36,100.0,3600.0,4174.92,574.92,USA,Medium,8
10293,2004-09-09,Shipped,S18_3259,Trains,22,100.0,2200.0,2418.24,218.24,Italy,Small,9
10306,2004-10-14,Shipped,S18_3259,Trains,40,91.76,3670.4,3670.4,0.0,UK,Medium,10
10314,2004-10-22,Shipped,S18_3259,Trains,23,100.0,2300.0,2481.7,181.7,Denmark,Small,10
10326,2004-11-09,Shipped,S18_3259,Trains,32,100.0,3200.0,3807.68,607.68,Sweden,Medium,11
10336,2004-11-20,Shipped,S18_3259,Trains,21,100.0,2100.0,2230.41,130.41,France,Small,11
10350,2004-12-02,Shipped,S18_3259,Trains,41,93.04,3814.6400000000003,3814.64,0.0,Spain,Medium,12
10372,2005-01-26,Shipped,S18_3259,Trains,25,84.71,2117.75,2117.75,0.0,Japan,Small,1
10383,2005-02-22,Shipped,S18_3259,Trains,26,100.0,2600.0,3340.48,740.48,Spain,Medium,2
10396,2005-03-23,Shipped,S18_3259,Trains,24,89.75,2154.0,2154.0,0.0,USA,Small,3
10414,2005-05-06,On Hold,S18_3259,Trains,48,100.0,4800.0,5808.48,1008.48,USA,Medium,5
10108,2003-03-03,Shipped,S18_3278,Classic Cars,26,68.35,1777.1,1777.1,0.0,Philippines,Small,3
10122,2003-05-08,Shipped,S18_3278,Classic Cars,21,73.17,1536.57,1536.57,0.0,France,Small,5
10135,2003-07-02,Shipped,S18_3278,Classic Cars,45,78.0,3510.0,3510.0,0.0,USA,Medium,7
10147,2003-09-05,Shipped,S18_3278,Classic Cars,36,86.04,3097.44,3097.44,0.0,USA,Medium,9
10159,2003-10-10,Shipped,S18_3278,Classic Cars,21,81.21,1705.4099999999999,1705.41,0.0,USA,Small,10
10169,2003-11-04,Shipped,S18_3278,Classic Cars,32,70.76,2264.32,2264.32,0.0,Australia,Small,11
10181,2003-11-12,Shipped,S18_3278,Classic Cars,30,82.82,2484.6,2484.6,0.0,Norway,Small,11
10191,2003-11-20,Shipped,S18_3278,Classic Cars,36,94.88,3415.68,3415.68,0.0,Germany,Medium,11
10203,2003-12-02,Shipped,S18_3278,Classic Cars,33,86.04,2839.32,2839.32,0.0,Spain,Small,12
10211,2004-01-15,Shipped,S18_3278,Classic Cars,35,78.0,2730.0,2730.0,0.0,France,Small,1
10225,2004-02-22,Shipped,S18_3278,Classic Cars,37,95.69,3540.5299999999997,3540.53,0.0,Switzerland,Medium,2
10238,2004-04-09,Shipped,S18_3278,Classic Cars,41,73.17,2999.9700000000003,2999.97,0.0,Denmark,Small,4
10252,2004-05-26,Shipped,S18_3278,Classic Cars,20,76.39,1527.8,1527.8,0.0,France,Small,5
10265,2004-07-02,Shipped,S18_3278,Classic Cars,45,86.84,3907.8,3907.8,0.0,Australia,Medium,7
10276,2004-08-02,Shipped,S18_3278,Classic Cars,38,69.96,2658.4799999999996,2658.48,0.0,USA,Small,8
10287,2004-08-30,Shipped,S18_3278,Classic Cars,43,70.76,3042.6800000000003,3042.68,0.0,Switzerland,Medium,8
10300,2003-10-04,Shipped,S18_3278,Classic Cars,49,78.8,3861.2,3861.2,0.0,Germany,Medium,10
10310,2004-10-16,Shipped,S18_3278,Classic Cars,27,80.41,2171.0699999999997,2171.07,0.0,Germany,Small,10
10319,2004-11-03,Shipped,S18_3278,Classic Cars,46,73.98,3403.0800000000004,3403.08,0.0,USA,Medium,11
10329,2004-11-15,Shipped,S18_3278,Classic Cars,38,59.1,2245.8,2245.8,0.0,USA,Small,11
10342,2004-11-24,Shipped,S18_3278,Classic Cars,25,66.74,1668.4999999999998,1668.5,0.0,Australia,Small,11
10363,2005-01-06,Shipped,S18_3278,Classic Cars,46,60.3,2773.7999999999997,2773.8,0.0,Finland,Small,1
10378,2005-02-10,Shipped,S18_3278,Classic Cars,22,100.0,2200.0,2464.0,264.0,Spain,Small,2
10390,2005-03-04,Shipped,S18_3278,Classic Cars,40,100.0,4000.0,5491.6,1491.6,USA,Medium,3
10103,2003-01-29,Shipped,S18_3320,Vintage Cars,46,100.0,4600.0,4791.82,191.82,Norway,Medium,1
10111,2003-03-25,Shipped,S18_3320,Vintage Cars,39,100.0,3900.0,4178.85,278.85,USA,Medium,3
10126,2003-05-28,Shipped,S18_3320,Vintage Cars,38,82.34,3128.92,3128.92,0.0,Spain,Medium,5
10139,2003-07-16,Shipped,S18_3320,Vintage Cars,30,100.0,3000.0,3095.4,95.4,Australia,Medium,7
10149,2003-09-12,Shipped,S18_3320,Vintage Cars,42,94.25,3958.5,3958.5,0.0,USA,Medium,9
10163,2003-10-20,Shipped,S18_3320,Vintage Cars,43,100.0,4300.0,4991.44,691.44,USA,Medium,10
10173,2003-11-05,Shipped,S18_3320,Vintage Cars,29,95.24,2761.96,2761.96,0.0,Italy,Small,11
10182,2003-11-12,Shipped,S18_3320,Vintage Cars,33,86.31,2848.23,2848.23,0.0,USA,Small,11
10193,2003-11-21,Shipped,S18_3320,Vintage Cars,32,79.37,2539.84,2539.84,0.0,Australia,Small,11
10206,2003-12-05,Shipped,S18_3320,Vintage Cars,28,87.3,2444.4,2444.4,0.0,Canada,Small,12
10215,2004-01-29,Shipped,S18_3320,Vintage Cars,41,100.0,4100.0,4555.92,455.92,USA,Medium,1
10227,2004-03-02,Shipped,S18_3320,Vintage Cars,33,100.0,3300.0,3666.96,366.96,France,Medium,3
10244,2004-04-29,Shipped,S18_3320,Vintage Cars,36,84.33,3035.88,3035.88,0.0,Spain,Medium,4
10257,2004-06-14,Shipped,S18_3320,Vintage Cars,26,89.29,2321.54,2321.54,0.0,USA,Small,6
10280,2004-08-17,Shipped,S18_3320,Vintage Cars,34,100.0,3400.0,3474.46,74.46,Italy,Medium,8
10290,2004-09-07,Shipped,S18_3320,Vintage Cars,26,96.23,2501.98,2501.98,0.0,USA,Small,9
10304,2004-10-11,Shipped,S18_3320,Vintage Cars,38,100.0,3800.0,3958.46,158.46,France,Medium,10
10312,2004-10-21,Shipped,S18_3320,Vintage Cars,33,100.0,3300.0,3535.95,235.95,USA,Medium,10
10323,2004-11-05,Shipped,S18_3320,Vintage Cars,33,91.27,3011.91,3011.91,0.0,Germany,Medium,11
10333,2004-11-18,Shipped,S18_3320,Vintage Cars,46,100.0,4600.0,11336.7,6736.7,USA,Large,11
10347,2004-11-29,Shipped,S18_3320,Vintage Cars,26,100.0,2600.0,2656.94,56.94,Australia,Small,11
10357,2004-12-10,Shipped,S18_3320,Vintage Cars,25,100.0,2500.0,2604.25,104.25,USA,Small,12
10369,2005-01-20,Shipped,S18_3320,Vintage Cars,45,73.08,3288.6,3288.6,0.0,USA,Medium,1
10382,2005-02-17,Shipped,S18_3320,Vintage Cars,50,100.0,5000.0,8935.5,3935.5,USA,Large,2
10392,2005-03-10,Shipped,S18_3320,Vintage Cars,36,100.0,3600.0,4035.96,435.96,Austria,Medium,3
10423,2005-05-30,In Process,S18_3320,Vintage Cars,21,89.29,1875.0900000000001,1875.09,0.0,Belgium,Small,5
10108,2003-03-03,Shipped,S18_3482,Classic Cars,29,100.0,2900.0,4049.56,1149.56,Philippines,Medium,3
10122,2003-05-08,Shipped,S18_3482,Classic Cars,21,100.0,2100.0,2469.39,369.39,France,Small,5
10135,2003-07-02,Shipped,S18_3482,Classic Cars,42,100.0,4200.0,5432.7,1232.7,USA,Medium,7
10147,2003-09-05,Shipped,S18_3482,Classic Cars,37,100.0,3700.0,4405.22,705.22,USA,Medium,9
10159,2003-10-10,Shipped,S18_3482,Classic Cars,25,100.0,2500.0,3638.0,1138.0,USA,Medium,10
10169,2003-11-04,Shipped,S18_3482,Classic Cars,36,100.0,3600.0,4444.92,844.92,Australia,Medium,11
10181,2003-11-12,Shipped,S18_3482,Classic Cars,22,100.0,2200.0,3395.48,1195.48,Norway,Medium,11
10191,2003-11-20,Shipped,S18_3482,Classic Cars,23,100.0,2300.0,3414.58,1114.58,Germany,Medium,11
10203,2003-12-02,Shipped,S18_3482,Classic Cars,32,100.0,3200.0,5127.04,1927.04,Spain,Medium,12
10211,2004-01-15,Shipped,S18_3482,Classic Cars,28,100.0,2800.0,3745.28,945.28,France,Medium,1
10225,2004-02-22,Shipped,S18_3482,Classic Cars,27,100.0,2700.0,4564.08,1864.08,Switzerland,Medium,2
10238,2004-04-09,Shipped,S18_3482,Classic Cars,49,100.0,4900.0,6554.24,1654.24,Denmark,Medium,4
10252,2004-05-26,Shipped,S18_3482,Classic Cars,41,100.0,4100.0,6749.83,2649.83,France,Medium,5
10265,2004-07-02,Shipped,S18_3482,Classic Cars,49,100.0,4900.0,8427.02,3527.02,Australia,Large,7
10276,2004-08-02,Shipped,S18_3482,Classic Cars,30,100.0,3000.0,3924.6,924.6,USA,Medium,8
10287,2004-08-30,Shipped,S18_3482,Classic Cars,40,100.0,4000.0,6761.6,2761.6,Switzerland,Medium,8
10300,2003-10-04,Shipped,S18_3482,Classic Cars,23,100.0,2300.0,3786.49,1486.49,Germany,Medium,10
10310,2004-10-16,Shipped,S18_3482,Classic Cars,49,100.0,4900.0,6266.12,1366.12,Germany,Medium,10
10320,2004-11-03,Shipped,S18_3482,Classic Cars,25,100.0,2500.0,3491.0,991.0,Sweden,Medium,11
10330,2004-11-16,Shipped,S18_3482,Classic Cars,37,100.0,3700.0,4405.22,705.22,Philippines,Medium,11
10342,2004-11-24,Shipped,S18_3482,Classic Cars,55,100.0,5500.0,6548.3,1048.3,Australia,Medium,11
10355,2004-12-07,Shipped,S18_3482,Classic Cars,23,100.0,2300.0,3177.91,877.91,Spain,Medium,12
10363,2005-01-06,Shipped,S18_3482,Classic Cars,24,100.0,2400.0,4142.64,1742.64,Finland,Medium,1
10378,2005-02-10,Shipped,S18_3482,Classic Cars,43,96.49,4149.07,4149.07,0.0,Spain,Medium,2
10390,2005-03-04,Shipped,S18_3482,Classic Cars,50,100.0,5000.0,7397.0,2397.0,USA,Large,3
10109,2003-03-10,Shipped,S18_3685,Classic Cars,47,100.0,4700.0,6241.6,1541.6,USA,Medium,3
10123,2003-05-20,Shipped,S18_3685,Classic Cars,34,100.0,3400.0,5331.88,1931.88,France,Medium,5
10137,2003-07-10,Shipped,S18_3685,Classic Cars,31,100.0,3100.0,5124.3,2024.3,France,Medium,7
10148,2003-09-11,Shipped,S18_3685,Classic Cars,28,100.0,2800.0,3639.44,839.44,Australia,Medium,9
10161,2003-10-17,Shipped,S18_3685,Classic Cars,36,100.0,3600.0,5544.0,1944.0,Denmark,Medium,10
10172,2003-11-05,Shipped,S18_3685,Classic Cars,48,100.0,4800.0,5493.12,693.12,USA,Medium,11
10181,2003-11-12,Shipped,S18_3685,Classic Cars,39,100.0,3900.0,5785.26,1885.26,Norway,Medium,11
10192,2003-11-20,Shipped,S18_3685,Classic Cars,45,100.0,4500.0,5340.6,840.6,USA,Medium,11
10204,2003-12-02,Shipped,S18_3685,Classic Cars,35,100.0,3500.0,5735.8,2235.8,USA,Medium,12
10212,2004-01-16,Shipped,S18_3685,Classic Cars,45,100.0,4500.0,6357.6,1857.6,Spain,Medium,1
10226,2004-02-26,Shipped,S18_3685,Classic Cars,46,100.0,4600.0,7343.9,2743.9,USA,Large,2
10240,2004-04-13,Shipped,S18_3685,Classic Cars,37,100.0,3700.0,5959.22,2259.22,Japan,Medium,4
10253,2004-06-01,Cancelled,S18_3685,Classic Cars,31,100.0,3100.0,4029.38,929.38,UK,Medium,6
10266,2004-07-06,Shipped,S18_3685,Classic Cars,33,100.0,3300.0,5035.14,1735.14,Italy,Medium,7
10278,2004-08-06,Shipped,S18_3685,Classic Cars,31,100.0,3100.0,4116.8,1016.8,USA,Medium,8
10287,2004-08-30,Shipped,S18_3685,Classic Cars,27,100.0,2700.0,4310.55,1610.55,Switzerland,Medium,8
10301,2003-10-05,Shipped,S18_3685,Classic Cars,39,100.0,3900.0,6446.7,2546.7,Norway,Medium,10
10311,2004-10-16,Shipped,S18_3685,Classic Cars,32,100.0,3200.0,3616.64,416.64,Spain,Medium,10
10321,2004-11-04,Shipped,S18_3685,Classic Cars,28,100.0,2800.0,4232.76,1432.76,USA,Medium,11
10331,2004-11-17,Shipped,S18_3685,Classic Cars,26,67.91,1765.6599999999999,1765.66,0.0,USA,Small,11
10343,2004-11-24,Shipped,S18_3685,Classic Cars,44,84.88,3734.72,3734.72,0.0,France,Medium,11
10367,2005-01-12,Resolved,S18_3685,Classic Cars,46,100.0,4600.0,4808.38,208.38,USA,Medium,1
10379,2005-02-10,Shipped,S18_3685,Classic Cars,32,70.83,2266.56,2266.56,0.0,Spain,Small,2
